"Dist Code","Year","State Code","State Name","Dist Name","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)"
"177","2017","4","Haryana","Hissar","829.58","4131.43","4980.16"
"180","1966","4","Haryana","Gurgaon","99.4","151.0","1519.11"
"180","1967","4","Haryana","Gurgaon","127.0","213.0","1677.17"
"180","1968","4","Haryana","Gurgaon","126.0","218.0","1730.16"
"180","1969","4","Haryana","Gurgaon","139.0","286.0","2057.55"
"180","1970","4","Haryana","Gurgaon","155.5","242.0","1556.27"
"180","1971","4","Haryana","Gurgaon","169.9","279.0","1642.14"
"180","1972","4","Haryana","Gurgaon","162.3","288.0","1774.49"
"180","1973","4","Haryana","Gurgaon","148.3","186.0","1254.21"
"180","1974","4","Haryana","Gurgaon","138.1","233.0","1687.18"
"180","1975","4","Haryana","Gurgaon","158.2","272.0","1719.34"
"180","1976","4","Haryana","Gurgaon","182.8","334.0","1827.13"
"180","1977","4","Haryana","Gurgaon","180.9","366.0","2023.22"
"180","1978","4","Haryana","Gurgaon","192.3","380.0","1976.08"
"180","1979","4","Haryana","Gurgaon","197.0","407.0","2065.99"
"180","1980","4","Haryana","Gurgaon","195.0","398.0","2041.03"
"180","1981","4","Haryana","Gurgaon","194.0","424.0","2185.57"
"180","1982","4","Haryana","Gurgaon","222.0","543.0","2445.95"
"180","1983","4","Haryana","Gurgaon","224.0","535.0","2388.39"
"180","1984","4","Haryana","Gurgaon","203.0","457.0","2251.23"
"180","1985","4","Haryana","Gurgaon","195.0","524.0","2687.18"
"180","1986","4","Haryana","Gurgaon","214.0","476.0","2224.3"
"180","1987","4","Haryana","Gurgaon","206.0","501.0","2432.04"
"180","1988","4","Haryana","Gurgaon","219.0","617.0","2817.35"
"180","1989","4","Haryana","Gurgaon","208.0","547.0","2629.81"
"180","1990","4","Haryana","Gurgaon","210.0","585.0","2785.71"
"180","1991","4","Haryana","Gurgaon","180.0","587.0","3261.11"
"180","1992","4","Haryana","Gurgaon","207.2","664.0","3204.63"
"180","1993","4","Haryana","Gurgaon","224.0","721.0","3218.75"
"180","1994","4","Haryana","Gurgaon","223.9","770.0","3439.04"
"180","1995","4","Haryana","Gurgaon","224.6","794.0","3535.17"
"180","1996","4","Haryana","Gurgaon","225.0","845.0","3755.56"
"180","1997","4","Haryana","Gurgaon","239.8","877.0","3657.21"
"180","1998","4","Haryana","Gurgaon","258.0","873.0","3383.72"
"180","1999","4","Haryana","Gurgaon","260.5","1031.0","3957.77"
"180","2000","4","Haryana","Gurgaon","270.3","1020.0","3773.58"
"180","2001","4","Haryana","Gurgaon","252.2","937.0","3715.31"
"180","2002","4","Haryana","Gurgaon","245.2","957.0","3902.94"
"180","2003","4","Haryana","Gurgaon","257.1","970.0","3772.85"
"180","2004","4","Haryana","Gurgaon","251.25","933.0","3713.43"
"180","2005","4","Haryana","Gurgaon","242.1","827.0","3415.94"
"180","2006","4","Haryana","Gurgaon","250.7","884.0","3526.13"
"180","2007","4","Haryana","Gurgaon","253.1","1046.0","4132.75"
"180","2008","4","Haryana","Gurgaon","247.2","1103.0","4461.97"
"180","2009","4","Haryana","Gurgaon","257.8","1073.0","4162.14"
"180","2010","4","Haryana","Gurgaon","252.3","1140.0","4518.43"
"180","2011","4","Haryana","Gurgaon","253.9","1227.0","4832.61"
"180","2012","4","Haryana","Gurgaon","243.45","1084.0","4452.66"
"180","2013","4","Haryana","Gurgaon","249.0","1114.0","4473.9"
"180","2014","4","Haryana","Gurgaon","259.0","851.0","3285.71"
"180","2015","4","Haryana","Gurgaon","257.8","1028.0","3987.59"
"180","2016","4","Haryana","Gurgaon","255.2","1127.0","4416.14"
"180","2017","4","Haryana","Gurgaon","243.7","1105.0","4534.26"
"181","1966","4","Haryana","Jind","53.0","77.0","1452.83"
"181","1967","4","Haryana","Jind","57.0","104.0","1824.56"
"181","1968","4","Haryana","Jind","62.2","113.5","1824.76"
"181","1969","4","Haryana","Jind","68.5","125.0","1824.82"
"181","1970","4","Haryana","Jind","77.0","145.0","1883.12"
"181","1971","4","Haryana","Jind","79.0","162.0","2050.63"
"181","1972","4","Haryana","Jind","108.0","186.0","1722.22"
"181","1973","4","Haryana","Jind","105.0","168.0","1600.0"
"181","1974","4","Haryana","Jind","96.0","163.0","1697.92"
"181","1975","4","Haryana","Jind","102.0","202.0","1980.39"
"181","1976","4","Haryana","Jind","108.0","217.0","2009.26"
"181","1977","4","Haryana","Jind","111.0","218.0","1963.96"
"181","1978","4","Haryana","Jind","121.0","284.0","2347.11"
"181","1979","4","Haryana","Jind","118.0","262.0","2220.34"
"181","1980","4","Haryana","Jind","122.0","321.0","2631.15"
"181","1981","4","Haryana","Jind","135.0","297.0","2200.0"
"181","1982","4","Haryana","Jind","152.0","335.0","2203.95"
"181","1983","4","Haryana","Jind","160.0","374.0","2337.5"
"181","1984","4","Haryana","Jind","164.0","408.0","2487.8"
"181","1985","4","Haryana","Jind","163.0","487.0","2987.73"
"181","1986","4","Haryana","Jind","167.0","450.0","2694.61"
"181","1987","4","Haryana","Jind","169.0","457.0","2704.14"
"181","1988","4","Haryana","Jind","180.0","633.0","3516.67"
"181","1989","4","Haryana","Jind","214.4","684.8","3194.03"
"181","1990","4","Haryana","Jind","182.27","631.84","3466.51"
"181","1991","4","Haryana","Jind","187.06","653.34","3492.6"
"181","1992","4","Haryana","Jind","200.11","730.62","3651.02"
"181","1993","4","Haryana","Jind","203.84","754.78","3702.73"
"181","1994","4","Haryana","Jind","205.61","766.5","3727.9"
"181","1995","4","Haryana","Jind","201.5","744.72","3695.95"
"181","1996","4","Haryana","Jind","206.8","797.48","3856.21"
"181","1997","4","Haryana","Jind","203.84","733.6","3598.97"
"181","1998","4","Haryana","Jind","209.62","853.52","4071.75"
"181","1999","4","Haryana","Jind","234.58","998.24","4255.4"
"181","2000","4","Haryana","Jind","234.11","1014.84","4334.85"
"181","2001","4","Haryana","Jind","237.17","1015.42","4281.47"
"181","2002","4","Haryana","Jind","234.25","990.36","4227.75"
"181","2003","4","Haryana","Jind","238.15","948.96","3984.75"
"181","2004","4","Haryana","Jind","238.27","987.88","4146.11"
"181","2005","4","Haryana","Jind","235.72","950.68","4033.06"
"181","2006","4","Haryana","Jind","244.21","1032.36","4227.41"
"181","2007","4","Haryana","Jind","244.56","1031.24","4216.75"
"181","2008","4","Haryana","Jind","246.14","1179.76","4793.01"
"181","2009","4","Haryana","Jind","246.11","1072.96","4359.75"
"181","2010","4","Haryana","Jind","247.77","1132.3","4570.0"
"181","2011","4","Haryana","Jind","247.76","1305.74","5270.22"
"181","2012","4","Haryana","Jind","246.99","1067.08","4320.27"
"181","2013","4","Haryana","Jind","248.32","1137.84","4582.15"
"181","2014","4","Haryana","Jind","250.5","932.92","3724.23"
"181","2015","4","Haryana","Jind","248.3","1089.46","4387.64"
"181","2016","4","Haryana","Jind","248.14","1210.98","4880.23"
"181","2017","4","Haryana","Jind","247.65","1241.38","5012.68"
"182","1966","4","Haryana","Mahendragarh / Narnaul","7.8","14.0","1794.87"
"182","1967","4","Haryana","Mahendragarh / Narnaul","10.6","16.0","1509.43"
"182","1968","4","Haryana","Mahendragarh / Narnaul","11.4","22.0","1929.82"
"182","1969","4","Haryana","Mahendragarh / Narnaul","15.8","34.0","2151.9"
"182","1970","4","Haryana","Mahendragarh / Narnaul","21.9","39.0","1780.82"
"182","1971","4","Haryana","Mahendragarh / Narnaul","25.2","56.0","2222.22"
"182","1972","4","Haryana","Mahendragarh / Narnaul","50.7","93.9","1852.07"
"182","1973","4","Haryana","Mahendragarh / Narnaul","43.8","79.9","1824.2"
"182","1974","4","Haryana","Mahendragarh / Narnaul","41.4","73.3","1770.53"
"182","1975","4","Haryana","Mahendragarh / Narnaul","47.6","97.0","2037.82"
"182","1976","4","Haryana","Mahendragarh / Narnaul","63.1","133.3","2112.52"
"182","1977","4","Haryana","Mahendragarh / Narnaul","61.2","131.2","2143.79"
"182","1978","4","Haryana","Mahendragarh / Narnaul","77.8","214.1","2751.93"
"182","1979","4","Haryana","Mahendragarh / Narnaul","84.3","169.3","2008.3"
"182","1980","4","Haryana","Mahendragarh / Narnaul","78.5","188.7","2403.82"
"182","1981","4","Haryana","Mahendragarh / Narnaul","79.1","181.8","2298.36"
"182","1982","4","Haryana","Mahendragarh / Narnaul","100.3","244.3","2435.69"
"182","1983","4","Haryana","Mahendragarh / Narnaul","93.6","200.1","2137.82"
"182","1984","4","Haryana","Mahendragarh / Narnaul","74.8","166.2","2221.93"
"182","1985","4","Haryana","Mahendragarh / Narnaul","71.1","206.2","2900.14"
"182","1986","4","Haryana","Mahendragarh / Narnaul","81.1","229.5","2829.84"
"182","1987","4","Haryana","Mahendragarh / Narnaul","87.7","254.0","2896.24"
"182","1988","4","Haryana","Mahendragarh / Narnaul","86.1","294.6","3421.6"
"182","1989","4","Haryana","Mahendragarh / Narnaul","125.9","406.3","3227.16"
"182","1990","4","Haryana","Mahendragarh / Narnaul","80.19","290.41","3621.61"
"182","1991","4","Haryana","Mahendragarh / Narnaul","87.58","319.5","3647.89"
"182","1992","4","Haryana","Mahendragarh / Narnaul","97.94","357.34","3648.6"
"182","1993","4","Haryana","Mahendragarh / Narnaul","96.32","358.44","3721.54"
"182","1994","4","Haryana","Mahendragarh / Narnaul","95.27","364.43","3825.23"
"182","1995","4","Haryana","Mahendragarh / Narnaul","89.32","346.86","3883.43"
"182","1996","4","Haryana","Mahendragarh / Narnaul","98.89","393.76","3981.84"
"182","1997","4","Haryana","Mahendragarh / Narnaul","106.01","412.86","3894.61"
"182","1998","4","Haryana","Mahendragarh / Narnaul","120.4","472.52","3924.58"
"182","1999","4","Haryana","Mahendragarh / Narnaul","136.11","521.77","3833.47"
"182","2000","4","Haryana","Mahendragarh / Narnaul","138.64","517.82","3735.1"
"182","2001","4","Haryana","Mahendragarh / Narnaul","121.43","453.44","3734.17"
"182","2002","4","Haryana","Mahendragarh / Narnaul","123.0","461.85","3754.85"
"182","2003","4","Haryana","Mahendragarh / Narnaul","123.77","473.63","3826.85"
"182","2004","4","Haryana","Mahendragarh / Narnaul","116.32","436.17","3749.86"
"182","2005","4","Haryana","Mahendragarh / Narnaul","108.36","419.74","3873.43"
"182","2006","4","Haryana","Mahendragarh / Narnaul","127.21","507.92","3992.86"
"182","2007","4","Haryana","Mahendragarh / Narnaul","135.58","503.86","3716.27"
"182","2008","4","Haryana","Mahendragarh / Narnaul","126.32","555.38","4396.51"
"182","2009","4","Haryana","Mahendragarh / Narnaul","128.4","513.09","3996.15"
"182","2010","4","Haryana","Mahendragarh / Narnaul","136.05","630.31","4633.1"
"182","2011","4","Haryana","Mahendragarh / Narnaul","126.93","586.3","4619.19"
"182","2012","4","Haryana","Mahendragarh / Narnaul","128.83","588.67","4569.24"
"182","2013","4","Haryana","Mahendragarh / Narnaul","133.58","628.88","4707.89"
"182","2014","4","Haryana","Mahendragarh / Narnaul","156.01","608.94","3903.21"
"182","2015","4","Haryana","Mahendragarh / Narnaul","147.86","610.68","4130.12"
"182","2016","4","Haryana","Mahendragarh / Narnaul","144.08","671.29","4659.28"
"182","2017","4","Haryana","Mahendragarh / Narnaul","139.03","617.32","4440.22"
"183","1966","4","Haryana","Ambala","94.8","92.0","970.46"
"183","1967","4","Haryana","Ambala","121.7","151.0","1240.76"
"183","1968","4","Haryana","Ambala","130.4","166.1","1273.77"
"183","1969","4","Haryana","Ambala","139.0","258.0","1856.12"
"183","1970","4","Haryana","Ambala","169.0","283.0","1674.56"
"183","1971","4","Haryana","Ambala","165.0","286.0","1733.33"
"183","1972","4","Haryana","Ambala","162.4","239.0","1471.67"
"183","1973","4","Haryana","Ambala","161.4","225.0","1394.05"
"183","1974","4","Haryana","Ambala","158.8","252.0","1586.9"
"183","1975","4","Haryana","Ambala","162.6","292.0","1795.82"
"183","1976","4","Haryana","Ambala","105.5","173.0","1639.81"
"183","1977","4","Haryana","Ambala","96.7","174.0","1799.38"
"183","1978","4","Haryana","Ambala","108.4","207.0","1909.59"
"183","1979","4","Haryana","Ambala","109.0","185.0","1697.25"
"183","1980","4","Haryana","Ambala","112.0","231.0","2062.5"
"183","1981","4","Haryana","Ambala","124.0","256.0","2064.52"
"183","1982","4","Haryana","Ambala","118.0","255.0","2161.02"
"183","1983","4","Haryana","Ambala","138.0","288.0","2086.96"
"183","1984","4","Haryana","Ambala","123.0","220.0","1788.62"
"183","1985","4","Haryana","Ambala","129.0","335.0","2596.9"
"183","1986","4","Haryana","Ambala","132.0","302.0","2287.88"
"183","1987","4","Haryana","Ambala","126.0","282.0","2238.1"
"183","1988","4","Haryana","Ambala","134.0","424.0","3164.18"
"183","1989","4","Haryana","Ambala","216.0","546.0","2527.78"
"183","1990","4","Haryana","Ambala","150.6","452.0","3001.33"
"183","1991","4","Haryana","Ambala","139.6","400.0","2865.33"
"183","1992","4","Haryana","Ambala","167.9","487.0","2900.54"
"183","1993","4","Haryana","Ambala","156.9","450.0","2868.07"
"183","1994","4","Haryana","Ambala","145.0","423.0","2917.24"
"183","1995","4","Haryana","Ambala","143.7","450.0","3131.52"
"183","1996","4","Haryana","Ambala","141.9","487.0","3431.99"
"183","1997","4","Haryana","Ambala","150.0","477.0","3180.0"
"183","1998","4","Haryana","Ambala","157.0","579.0","3687.9"
"183","1999","4","Haryana","Ambala","158.4","627.0","3958.33"
"183","2000","4","Haryana","Ambala","157.3","549.0","3490.15"
"183","2001","4","Haryana","Ambala","161.6","587.0","3632.43"
"183","2002","4","Haryana","Ambala","161.1","566.0","3513.35"
"183","2003","4","Haryana","Ambala","172.4","559.0","3242.46"
"183","2004","4","Haryana","Ambala","172.09","551.0","3201.81"
"183","2005","4","Haryana","Ambala","172.3","611.0","3546.14"
"183","2006","4","Haryana","Ambala","169.9","647.0","3808.12"
"183","2007","4","Haryana","Ambala","172.4","647.0","3752.9"
"183","2008","4","Haryana","Ambala","183.9","693.0","3768.35"
"183","2009","4","Haryana","Ambala","188.4","739.0","3922.51"
"183","2010","4","Haryana","Ambala","186.5","734.0","3935.66"
"183","2011","4","Haryana","Ambala","187.8","936.0","4984.03"
"183","2012","4","Haryana","Ambala","189.09","794.0","4199.06"
"183","2013","4","Haryana","Ambala","188.0","842.0","4478.72"
"183","2014","4","Haryana","Ambala","194.0","713.0","3675.26"
"183","2015","4","Haryana","Ambala","196.2","846.0","4311.93"
"183","2016","4","Haryana","Ambala","193.2","860.0","4451.35"
"183","2017","4","Haryana","Ambala","194.2","898.0","4624.1"
"184","1966","4","Haryana","Karnal","221.0","340.0","1538.46"
"184","1967","4","Haryana","Karnal","240.0","436.0","1816.67"
"184","1968","4","Haryana","Karnal","273.0","549.0","2010.99"
"184","1969","4","Haryana","Karnal","318.0","740.0","2327.04"
"184","1970","4","Haryana","Karnal","357.0","910.0","2549.02"
"184","1971","4","Haryana","Karnal","382.3","952.0","2490.19"
"184","1972","4","Haryana","Karnal","378.4","701.0","1852.54"
"184","1973","4","Haryana","Karnal","363.3","694.0","1910.27"
"184","1974","4","Haryana","Karnal","351.9","676.0","1921.0"
"184","1975","4","Haryana","Karnal","373.3","826.0","2212.7"
"184","1976","4","Haryana","Karnal","398.9","946.0","2371.52"
"184","1977","4","Haryana","Karnal","409.2","983.0","2402.25"
"184","1978","4","Haryana","Karnal","431.9","1096.0","2537.62"
"184","1979","4","Haryana","Karnal","438.0","1040.0","2374.43"
"184","1980","4","Haryana","Karnal","435.0","1013.0","2328.74"
"184","1981","4","Haryana","Karnal","451.0","1187.0","2631.93"
"184","1982","4","Haryana","Karnal","473.0","1283.0","2712.47"
"184","1983","4","Haryana","Karnal","489.0","1362.0","2785.28"
"184","1984","4","Haryana","Karnal","484.0","1496.0","3090.91"
"184","1985","4","Haryana","Karnal","499.0","1686.0","3378.76"
"184","1986","4","Haryana","Karnal","493.0","1500.0","3042.6"
"184","1987","4","Haryana","Karnal","484.0","1537.0","3175.62"
"184","1988","4","Haryana","Karnal","484.0","1801.0","3721.07"
"184","1989","4","Haryana","Karnal","749.6","2577.2","3438.1"
"184","1990","4","Haryana","Karnal","491.73","1889.16","3841.86"
"184","1991","4","Haryana","Karnal","478.54","1854.66","3875.7"
"184","1992","4","Haryana","Karnal","486.99","1835.38","3768.86"
"184","1993","4","Haryana","Karnal","495.46","1836.22","3706.12"
"184","1994","4","Haryana","Karnal","485.09","1809.5","3730.25"
"184","1995","4","Haryana","Karnal","474.5","1741.28","3669.68"
"184","1996","4","Haryana","Karnal","473.6","1889.52","3989.73"
"184","1997","4","Haryana","Karnal","466.86","1667.4","3571.49"
"184","1998","4","Haryana","Karnal","478.38","1984.48","4148.33"
"184","1999","4","Haryana","Karnal","494.32","2186.76","4423.79"
"184","2000","4","Haryana","Karnal","483.79","2230.16","4609.79"
"184","2001","4","Haryana","Karnal","493.33","2225.58","4511.3"
"184","2002","4","Haryana","Karnal","497.95","2172.64","4363.19"
"184","2003","4","Haryana","Karnal","502.85","2077.04","4130.52"
"184","2004","4","Haryana","Karnal","511.31","2127.12","4160.11"
"184","2005","4","Haryana","Karnal","506.88","2214.32","4368.55"
"184","2006","4","Haryana","Karnal","499.29","2236.64","4479.61"
"184","2007","4","Haryana","Karnal","506.74","2313.76","4565.95"
"184","2008","4","Haryana","Karnal","516.06","2404.24","4658.86"
"184","2009","4","Haryana","Karnal","513.09","2319.04","4519.72"
"184","2010","4","Haryana","Karnal","517.23","2353.7","4550.57"
"184","2011","4","Haryana","Karnal","512.54","2840.26","5541.52"
"184","2012","4","Haryana","Karnal","512.65","2389.92","4661.93"
"184","2013","4","Haryana","Karnal","512.68","2499.16","4874.7"
"184","2014","4","Haryana","Karnal","514.5","2074.08","4031.25"
"184","2015","4","Haryana","Karnal","514.4","2394.54","4655.03"
"184","2016","4","Haryana","Karnal","527.36","2543.02","4822.17"
"184","2017","4","Haryana","Karnal","515.45","2536.62","4921.16"
"186","1966","4","Haryana","Rohtak","161.0","242.0","1503.11"
"186","1967","4","Haryana","Rohtak","170.0","290.0","1705.88"
"186","1968","4","Haryana","Rohtak","185.0","316.0","1708.11"
"186","1969","4","Haryana","Rohtak","187.0","381.0","2037.43"
"186","1970","4","Haryana","Rohtak","198.2","418.0","2108.98"
"186","1971","4","Haryana","Rohtak","201.1","416.0","2068.62"
"186","1972","4","Haryana","Rohtak","221.2","403.0","1821.88"
"186","1973","4","Haryana","Rohtak","193.6","248.0","1280.99"
"186","1974","4","Haryana","Rohtak","204.4","356.0","1741.68"
"186","1975","4","Haryana","Rohtak","217.1","394.0","1814.83"
"186","1976","4","Haryana","Rohtak","234.9","420.0","1787.99"
"186","1977","4","Haryana","Rohtak","244.0","448.0","1836.07"
"186","1978","4","Haryana","Rohtak","259.8","511.0","1966.9"
"186","1979","4","Haryana","Rohtak","252.0","570.0","2261.9"
"186","1980","4","Haryana","Rohtak","255.0","623.0","2443.14"
"186","1981","4","Haryana","Rohtak","260.0","547.0","2103.85"
"186","1982","4","Haryana","Rohtak","281.0","689.0","2451.96"
"186","1983","4","Haryana","Rohtak","280.0","699.0","2496.43"
"186","1984","4","Haryana","Rohtak","280.0","687.0","2453.57"
"186","1985","4","Haryana","Rohtak","267.0","796.0","2981.27"
"186","1986","4","Haryana","Rohtak","282.0","767.0","2719.86"
"186","1987","4","Haryana","Rohtak","266.0","732.0","2751.88"
"186","1988","4","Haryana","Rohtak","278.0","840.0","3021.58"
"186","1989","4","Haryana","Rohtak","290.0","881.6","3040.0"
"186","1990","4","Haryana","Rohtak","271.11","857.72","3163.75"
"186","1991","4","Haryana","Rohtak","265.2","881.37","3323.37"
"186","1992","4","Haryana","Rohtak","283.02","972.62","3436.59"
"186","1993","4","Haryana","Rohtak","276.06","1012.45","3667.57"
"186","1994","4","Haryana","Rohtak","282.36","1038.36","3677.5"
"186","1995","4","Haryana","Rohtak","277.53","1014.41","3655.19"
"186","1996","4","Haryana","Rohtak","286.29","1064.71","3719.04"
"186","1997","4","Haryana","Rohtak","292.75","1011.23","3454.24"
"186","1998","4","Haryana","Rohtak","324.76","1200.78","3697.44"
"186","1999","4","Haryana","Rohtak","338.11","1345.08","3978.27"
"186","2000","4","Haryana","Rohtak","343.42","1341.64","3906.66"
"186","2001","4","Haryana","Rohtak","335.56","1370.3","4083.67"
"186","2002","4","Haryana","Rohtak","319.23","1311.4","4107.98"
"186","2003","4","Haryana","Rohtak","320.12","1224.61","3825.45"
"186","2004","4","Haryana","Rohtak","310.0","1175.18","3790.9"
"186","2005","4","Haryana","Rohtak","320.33","1211.36","3781.6"
"186","2006","4","Haryana","Rohtak","338.42","1419.91","4195.69"
"186","2007","4","Haryana","Rohtak","345.22","1366.65","3958.81"
"186","2008","4","Haryana","Rohtak","346.45","1577.04","4551.95"
"186","2009","4","Haryana","Rohtak","352.52","1477.6","4191.56"
"186","2010","4","Haryana","Rohtak","352.86","1619.59","4589.83"
"186","2011","4","Haryana","Rohtak","369.48","1918.2","5191.63"
"186","2012","4","Haryana","Rohtak","347.5","1436.86","4134.8"
"186","2013","4","Haryana","Rohtak","348.85","1535.86","4402.64"
"186","2014","4","Haryana","Rohtak","374.5","1363.53","3640.93"
"186","2015","4","Haryana","Rohtak","367.13","1511.38","4116.74"
"186","2016","4","Haryana","Rohtak","348.87","1802.33","5166.25"
"186","2017","4","Haryana","Rohtak","360.89","1733.25","4802.67"
"189","1966","12","Uttar Pradesh","Saharanpur","133.1","117.1","879.79"
"189","1967","12","Uttar Pradesh","Saharanpur","147.9","164.4","1111.56"
"189","1968","12","Uttar Pradesh","Saharanpur","144.0","147.1","1021.53"
"189","1969","12","Uttar Pradesh","Saharanpur","150.0","199.0","1326.67"
"189","1970","12","Uttar Pradesh","Saharanpur","110.3","213.2","1932.91"
"189","1971","12","Uttar Pradesh","Saharanpur","172.2","256.7","1490.71"
"189","1972","12","Uttar Pradesh","Saharanpur","174.8","251.0","1435.93"
"189","1973","12","Uttar Pradesh","Saharanpur","168.8","146.8","869.67"
"189","1974","12","Uttar Pradesh","Saharanpur","158.8","197.9","1246.22"
"189","1975","12","Uttar Pradesh","Saharanpur","157.4","246.0","1562.9"
"189","1976","12","Uttar Pradesh","Saharanpur","166.8","225.0","1348.92"
"189","1977","12","Uttar Pradesh","Saharanpur","161.4","264.8","1640.64"
"189","1978","12","Uttar Pradesh","Saharanpur","190.7","330.8","1734.66"
"189","1979","12","Uttar Pradesh","Saharanpur","188.5","302.6","1605.31"
"189","1980","12","Uttar Pradesh","Saharanpur","189.5","339.7","1792.61"
"189","1981","12","Uttar Pradesh","Saharanpur","183.8","319.8","1739.93"
"189","1982","12","Uttar Pradesh","Saharanpur","177.9","388.4","2183.25"
"189","1983","12","Uttar Pradesh","Saharanpur","190.9","420.0","2200.1"
"189","1984","12","Uttar Pradesh","Saharanpur","196.9","432.4","2196.04"
"189","1985","12","Uttar Pradesh","Saharanpur","195.3","471.8","2415.77"
"189","1986","12","Uttar Pradesh","Saharanpur","193.7","421.6","2176.56"
"189","1987","12","Uttar Pradesh","Saharanpur","177.5","407.1","2293.52"
"189","1988","12","Uttar Pradesh","Saharanpur","176.7","461.8","2613.47"
"189","1989","12","Uttar Pradesh","Saharanpur","231.8","605.5","2612.17"
"189","1990","12","Uttar Pradesh","Saharanpur","170.44","391.69","2298.11"
"189","1991","12","Uttar Pradesh","Saharanpur","171.09","475.11","2776.96"
"189","1992","12","Uttar Pradesh","Saharanpur","187.22","441.06","2355.84"
"189","1993","12","Uttar Pradesh","Saharanpur","186.46","450.78","2417.57"
"189","1994","12","Uttar Pradesh","Saharanpur","176.51","467.83","2650.44"
"189","1995","12","Uttar Pradesh","Saharanpur","167.13","441.94","2644.29"
"189","1996","12","Uttar Pradesh","Saharanpur","172.72","492.77","2853.0"
"189","1997","12","Uttar Pradesh","Saharanpur","172.17","474.61","2756.64"
"189","1998","12","Uttar Pradesh","Saharanpur","173.39","470.63","2714.29"
"189","1999","12","Uttar Pradesh","Saharanpur","172.28","513.9","2982.93"
"189","2000","12","Uttar Pradesh","Saharanpur","167.21","470.92","2816.34"
"189","2001","12","Uttar Pradesh","Saharanpur","158.38","452.91","2859.64"
"189","2002","12","Uttar Pradesh","Saharanpur","156.58","428.36","2735.73"
"189","2003","12","Uttar Pradesh","Saharanpur","163.07","449.82","2758.45"
"189","2004","12","Uttar Pradesh","Saharanpur","167.28","427.37","2554.82"
"189","2005","12","Uttar Pradesh","Saharanpur","154.32","394.86","2558.71"
"189","2006","12","Uttar Pradesh","Saharanpur","151.03","421.81","2792.89"
"189","2007","12","Uttar Pradesh","Saharanpur","152.1","426.7","2805.39"
"189","2008","12","Uttar Pradesh","Saharanpur","159.58","464.48","2910.64"
"189","2009","12","Uttar Pradesh","Saharanpur","161.46","474.8","2940.67"
"189","2010","12","Uttar Pradesh","Saharanpur","157.99","454.26","2875.25"
"189","2011","12","Uttar Pradesh","Saharanpur","156.17","514.9","3297.05"
"189","2012","12","Uttar Pradesh","Saharanpur","153.33","498.57","3251.61"
"189","2013","12","Uttar Pradesh","Saharanpur","153.12","497.07","3246.28"
"189","2014","12","Uttar Pradesh","Saharanpur","163.14","335.75","2058.05"
"189","2015","12","Uttar Pradesh","Saharanpur","158.87","513.21","3230.38"
"189","2016","12","Uttar Pradesh","Saharanpur","158.99","572.66","3601.9"
"189","2017","12","Uttar Pradesh","Saharanpur","156.61","588.92","3760.46"
"190","1966","12","Uttar Pradesh","Muzaffarnagar","130.9","172.0","1313.98"
"190","1967","12","Uttar Pradesh","Muzaffarnagar","142.1","213.5","1502.46"
"190","1968","12","Uttar Pradesh","Muzaffarnagar","134.8","162.7","1206.97"
"190","1969","12","Uttar Pradesh","Muzaffarnagar","138.8","224.5","1617.44"
"190","1970","12","Uttar Pradesh","Muzaffarnagar","154.4","251.2","1626.94"
"190","1971","12","Uttar Pradesh","Muzaffarnagar","156.2","287.4","1839.95"
"190","1972","12","Uttar Pradesh","Muzaffarnagar","163.2","261.0","1599.26"
"190","1973","12","Uttar Pradesh","Muzaffarnagar","161.8","181.5","1121.76"
"190","1974","12","Uttar Pradesh","Muzaffarnagar","146.9","239.4","1629.68"
"190","1975","12","Uttar Pradesh","Muzaffarnagar","143.7","268.6","1869.17"
"190","1976","12","Uttar Pradesh","Muzaffarnagar","132.4","243.4","1838.37"
"190","1977","12","Uttar Pradesh","Muzaffarnagar","140.3","274.9","1959.37"
"190","1978","12","Uttar Pradesh","Muzaffarnagar","164.6","290.3","1763.67"
"190","1979","12","Uttar Pradesh","Muzaffarnagar","165.1","340.1","2059.96"
"190","1980","12","Uttar Pradesh","Muzaffarnagar","172.0","405.7","2358.72"
"190","1981","12","Uttar Pradesh","Muzaffarnagar","156.5","360.2","2301.6"
"190","1982","12","Uttar Pradesh","Muzaffarnagar","159.6","384.6","2409.77"
"190","1983","12","Uttar Pradesh","Muzaffarnagar","157.9","378.7","2398.35"
"190","1984","12","Uttar Pradesh","Muzaffarnagar","162.5","413.4","2544.0"
"190","1985","12","Uttar Pradesh","Muzaffarnagar","161.4","456.3","2827.14"
"190","1986","12","Uttar Pradesh","Muzaffarnagar","160.6","410.9","2558.53"
"190","1987","12","Uttar Pradesh","Muzaffarnagar","151.7","399.2","2631.51"
"190","1988","12","Uttar Pradesh","Muzaffarnagar","157.3","460.3","2926.26"
"190","1989","12","Uttar Pradesh","Muzaffarnagar","150.5","431.1","2864.45"
"190","1990","12","Uttar Pradesh","Muzaffarnagar","142.17","415.25","2920.8"
"190","1991","12","Uttar Pradesh","Muzaffarnagar","138.86","425.4","3063.52"
"190","1992","12","Uttar Pradesh","Muzaffarnagar","145.25","430.98","2967.16"
"190","1993","12","Uttar Pradesh","Muzaffarnagar","146.84","456.77","3110.66"
